state,county,UFO_sightings,Population,Median Age,Median Household Income,percent female,percent HS,percent AF,UFO_percapita
ga,paulding county,3,143845.0,34.4,61837.0,51.060516528207444,21.92498870311794,0.1001077548750391,2.0855782265633146e-05
ga,polk county,1,41308.0,37.3,39208.0,50.98286046286433,23.44824247119202,0.0,2.4208385784835866e-05
ga,rabun county,1,16271.0,46.4,35423.0,50.69141417245406,24.153401757728474,0.0,6.145903755147194e-05
ga,richmond county,3,201081.0,33.2,37749.0,51.567278857773736,19.78705098940228,2.6795172094827455,1.491936085458099e-05
ga,sumter county,1,32099.0,34.3,33796.0,52.733730022742144,21.02557712078258,0.22430605314807317,3.1153618492787935e-05
ga,tift county,1,40537.0,34.4,34591.0,51.94266965981696,20.684806473098654,0.029602585292448875,2.4668821077040727e-05
ga,towns county,1,10551.0,51.7,36570.0,51.947682684105764,28.52810160174391,0.0,9.477774618519572e-05
ga,troup county,1,67776.0,36.1,41161.0,51.5787299338999,22.682070349386212,0.06344428706326723,1.475448536355052e-05
ga,walker county,2,68481.0,40.0,39963.0,50.844759860399236,25.29314700427856,0.11828098304639244,2.920518099910924e-05
ga,walton county,5,84397.0,37.9,52369.0,51.186653554036276,21.31473867554534,0.01658826735547472,5.924381198383829e-05
hi,hawaii county,4,187044.0,40.7,51250.0,49.89735035606595,22.44445157289194,0.08019503432347469,2.138534248625992e-05
hi,honolulu county/city,12,964678.0,37.4,72764.0,49.72726650758077,18.07048569574511,4.090795063223169,1.2439383918779116e-05
hi,kauai county,5,67872.0,41.6,62052.0,49.913071664309285,20.33386374351721,0.2165841584158416,7.366808109382367e-05
hi,maui county,16,156633.0,39.8,63512.0,49.7468604955533,21.414389049561713,0.13215605906801248,0.00010214961087382608
ia,adair county,1,7588.0,45.6,47892.0,50.09225092250923,30.85134422772799,0.0,0.00013178703215603585
ia,black hawk county,5,131468.0,34.6,45747.0,51.33416496790093,21.43791645115161,0.07758542002616606,3.803206864027748e-05
ia,butler county,1,14909.0,43.5,52026.0,51.02957944865517,30.122744650882016,0.11402508551881414,6.70735797169495e-05
ia,calhoun county,1,9952.0,47.4,44484.0,49.19614147909968,26.356511254019292,0.060289389067524124,0.00010048231511254019
ia,carroll county,1,20732.0,42.2,48361.0,51.40845070422535,28.849122130040517,0.0,4.823461315840247e-05
ia,cerro gordo county,1,43932.0,43.9,44795.0,51.29973595556769,22.46198670672858,0.1251934808340162,2.276245106073022e-05
ia,clinton county,2,48896.0,41.8,49559.0,50.887598167539274,25.23928337696335,0.03476767015706806,4.090314136125655e-05
ia,dallas county,1,69526.0,34.4,73847.0,50.924833875097086,14.496735034375629,0.15246094986048386,1.4383108477404137e-05
ia,dubuque county,2,94411.0,38.8,51475.0,50.846829288959974,24.049104447574965,0.03707195136159981,2.1183972206628466e-05
ia,fayette county,1,20822.0,42.6,45542.0,50.18249927960811,26.885025453846893,0.0,4.8026126212659685e-05
ia,grundy county,1,12416.0,42.3,56827.0,50.87789948453608,25.040270618556704,0.1208118556701031,8.054123711340206e-05
ia,hamilton county,1,15486.0,42.0,43589.0,50.348702053467655,23.847345989926385,0.0,6.457445434586077e-05
ia,harrison county,1,14729.0,43.1,54583.0,50.39038631271641,28.134971824292215,0.11541856202050378,6.789327177676693e-05
ia,howard county,2,9560.0,42.2,46429.0,50.48117154811715,31.60041841004184,0.03138075313807531,0.00020920502092050208
ia,humboldt county,1,9776.0,44.1,47897.0,50.971767594108016,26.524140752864156,0.04091653027823241,0.00010229132569558102
ia,keokuk county,1,10428.0,44.0,42167.0,49.59723820483315,30.370157268891447,0.0,9.589566551591868e-05
ia,linn county,10,213425.0,36.9,57260.0,50.76022021787513,17.80719222209207,0.02483307953613682,4.685486704931475e-05
ia,marion county,1,33318.0,38.6,54723.0,50.52824299177622,22.702443123836964,0.03901794825619785,3.0013806350921424e-05
ia,montgomery county,1,10625.0,45.2,44281.0,51.46352941176471,24.99764705882353,0.0,9.411764705882353e-05
ia,o'brien county,1,14249.0,44.0,48185.0,50.473717453856416,27.875640395817253,0.0,7.01803635342831e-05
ia,osceola county,1,6335.0,43.7,48659.0,50.528808208366215,27.008681925808997,0.06314127861089186,0.00015785319652722967
ia,polk county,12,438307.0,34.8,59018.0,50.86526110694103,16.91257497598715,0.09080393422874834,2.737807062173317e-05
ia,pottawattamie county,4,92962.0,38.6,51304.0,51.015468686129815,23.933435167057507,0.09896516856349906,4.302833415804307e-05
ia,scott county,6,167080.0,37.4,52735.0,50.9821642327029,18.430093368446254,0.2418003351687814,3.591094086665071e-05
ia,shelby county,1,12088.0,46.2,48783.0,51.26571806750496,28.391793514228986,0.0,8.272667107875579e-05
ia,story county,2,90750.0,26.5,50516.0,48.27438016528925,9.94159779614325,0.08264462809917356,2.203856749311295e-05
ia,union county,1,12547.0,41.3,44838.0,52.068223479716266,25.902606200685423,0.0,7.970032677133976e-05
ia,washington county,2,21834.0,42.0,54554.0,50.938902628927366,24.324448108454703,0.022900064120179538,9.160025648071815e-05
ia,webster county,4,37626.0,40.0,41624.0,48.8810928613193,22.16286610322649,0.0,0.0001063094668580237
ia,winneshiek county,1,21038.0,40.6,53122.0,50.541876604239945,24.151535317045347,0.028519821275786672,4.753303545964445e-05
ia,woodbury county,1,102155.0,35.3,45856.0,50.78361313689981,21.252018990749352,0.15466692770789486,9.7890460574617e-06
id,ada county,27,401673.0,35.2,55210.0,49.95008377461268,14.04251717192841,0.16954089520580173,6.721885713005356e-05
id,benewah county,2,9186.0,45.3,39049.0,49.06379272806445,30.383191813629434,0.0,0.00021772262138036142
id,blaine county,1,21294.0,41.6,64042.0,48.72734103503335,11.16746501361886,0.0,4.6961585423123884e-05
id,bonner county,3,40743.0,46.0,41414.0,49.77787595415163,22.384213239084012,0.0,7.363228039172373e-05
id,bonneville county,4,105580.0,32.0,50872.0,50.25478310286039,16.52301572267475,0.03409736692555408,3.7885963250615644e-05
id,canyon county,8,192153.0,32.0,42105.0,50.43116683059853,18.77670398068206,0.09523660832773884,4.163348997933938e-05
id,custer county,1,4331.0,49.1,39541.0,46.825213576541216,28.723158623874394,0.0,0.00023089355806972986
id,elmore county,1,26528.0,30.3,42842.0,48.126507840772014,17.769903498190594,7.852080820265379,3.769601930036188e-05
id,gem county,1,16722.0,42.7,44432.0,49.772754455208705,25.953833273531874,0.0,5.9801459155603396e-05
id,idaho county,1,16269.0,48.4,37349.0,47.870182555780936,30.007990657077876,0.07990657077878173,6.146659290675518e-05
id,jefferson county,1,26389.0,30.5,52023.0,49.83894804653454,16.32877335253325,0.03410511955739134,3.789457728599037e-05
id,kootenai county,17,140785.0,39.2,49002.0,50.7966047519267,19.710196398764072,0.02130908832617111,0.00012075150051496964
id,latah county,1,37636.0,28.5,41735.0,48.389839515357636,11.528855351259432,0.03188436603252205,2.6570305027101713e-05
id,lewis county,1,3851.0,47.9,36000.0,49.90911451571021,25.62970656972215,0.0,0.00025967281225655674
id,lincoln county,1,5221.0,33.3,42433.0,48.26661559088297,20.226010342846198,0.0,0.0001915341888527102
id,madison county,3,37542.0,22.9,32059.0,50.98822651963134,6.275637952160247,0.0319642000958926,7.99105002397315e-05
id,minidoka county,1,20104.0,35.4,43266.0,49.10465578989256,20.64265817747712,0.0,4.974134500596896e-05
id,nez perce county,1,39458.0,41.2,46503.0,50.23569364894318,21.795326676466114,0.0,2.5343403112169904e-05
id,payette county,2,22629.0,38.1,43649.0,49.90498917318485,22.837951301427374,0.2032789783021786,8.83821644792081e-05
id,twin falls county,4,78067.0,34.6,43886.0,50.584754121459774,18.402141750035224,0.09350942139444322,5.1238039120242866e-05
id,valley county,1,9698.0,47.6,50473.0,48.76263147040627,20.725922870694987,0.0,0.00010311404413281089
id,washington county,1,10094.0,44.3,37453.0,49.801862492569846,21.46819893005746,0.3962750148603131,9.906875371507826e-05
il,cook county,42,5212372.0,35.5,54548.0,51.5502922661698,16.168819109610748,0.025554584361975698,8.057751825848193e-06
il,dekalb county,2,104820.0,29.6,53375.0,50.42930738408701,15.295745086815494,0.0,1.9080328181644726e-05
il,dupage county,10,922803.0,38.4,78487.0,50.961906279021626,12.990963401722794,0.04475494769739587,1.0836549079272607e-05
il,fayette county,1,22088.0,39.8,44722.0,48.87269105396596,28.268743208982254,0.0,4.527345164795364e-05
il,franklin county,1,39470.0,41.7,36273.0,50.73473524195592,24.08918165695465,0.09880922219407144,2.5335697998479857e-05
il,grundy county,1,50064.0,36.7,64541.0,50.06791307126878,24.33884627676574,0.049936081815276444,1.997443272611058e-05
il,jackson county,1,60055.0,29.4,33479.0,49.70110731829156,14.038797768712014,0.02164682374490051,1.6651402880692698e-05
il,jasper county,1,9680.0,43.3,52233.0,50.103305785123965,26.80785123966942,0.0,0.00010330578512396694
il,kane county,11,518380.0,35.1,69530.0,50.15644893707319,14.998070913229677,0.03182993171032833,2.1219954473552222e-05
il,kankakee county,3,112991.0,36.9,50102.0,50.973086352010334,22.378773530635183,0.021240629784673115,2.6550787230841396e-05
il,kendall county,2,116366.0,33.4,81765.0,50.20968324080917,15.831944038636713,0.18648058711307425,1.718715088599763e-05
il,lake county,20,702099.0,37.0,77469.0,50.09094159085827,13.479722945054757,1.5543392028759477,2.848601123203423e-05
il,lasalle county,1,113295.0,41.3,52640.0,50.013681098018445,26.20680524294982,0.0,8.826514850611235e-06
il,madison county,6,268373.0,38.8,53633.0,51.11169901592187,22.507480260681962,0.06520775189754559,2.2356943507729913e-05
il,mchenry county,5,308060.0,38.4,76145.0,50.159709147568655,17.662468350321365,0.05388560669999351,1.6230604427708888e-05
il,mclean county,7,171240.0,32.2,62089.0,51.357159542163046,15.244101845363234,0.09635599159074983,4.087829946274235e-05
il,menard county,1,12687.0,43.2,58190.0,51.0522582170726,27.287774887680307,0.031528336092062736,7.882084023015685e-05
il,moultrie county,1,14869.0,41.3,46622.0,50.94491895890779,26.915058174725942,0.0,6.725401842760106e-05
il,peoria county,1,187117.0,36.7,50712.0,51.56987339472096,19.48192841911745,0.1565865207330173,5.344249854369191e-06
il,saline county,1,24950.0,41.8,37800.0,51.18236472945892,21.927855711422843,0.03206412825651302,4.008016032064128e-05
il,sangamon county,8,198269.0,39.5,55449.0,52.04394030332528,19.244057316070588,0.21233778351633387,4.034922252091855e-05
il,st. clair county,4,268939.0,37.3,50578.0,51.75523074005629,18.559227185346863,1.2980638732203214,1.4873261222805171e-05
il,stephenson county,1,47315.0,43.7,43472.0,51.619993659516005,25.839585755045967,0.03170241995138962,2.1134946634259747e-05
il,tazewell county,1,135747.0,40.1,56067.0,50.67883636470788,23.166626150117498,0.08176976286768768,7.366645303395287e-06
il,vermilion county,2,81147.0,39.8,41400.0,50.40112388628045,26.815532305568908,0.013555645926528397,2.464662895732436e-05
il,washington county,1,14626.0,42.5,52832.0,49.808560098454805,22.685628333105427,0.013674278681799537,6.837139340899768e-05
il,whiteside county,1,58150.0,42.1,47667.0,50.832330180567496,25.55803955288048,0.08942390369733448,1.7196904557179708e-05
il,will county,12,679688.0,35.8,76147.0,50.318087122326716,17.217752851308248,0.029719518367250855,1.765515942608962e-05
il,winnebago county,5,293384.0,38.8,47072.0,51.174228996809646,22.677787473072833,0.019769312573282797,1.7042510839036894e-05
in,allen county,11,358324.0,35.5,49370.0,51.22068295732354,19.307386611000098,0.05107109766579967,3.0698474006764825e-05
in,boone county,4,58009.0,38.7,67255.0,50.36977020807116,18.550569739178403,0.11032770776948406,6.895481735592753e-05
in,clark county,4,111221.0,38.3,50496.0,51.09466737396715,24.150115535735157,0.06473597611961769,3.596443117756539e-05
in,clay county,1,26865.0,40.8,46430.0,50.76865810534152,30.340591848129538,0.08189093616229294,3.722315280104225e-05
in,delaware county,2,117575.0,34.8,37474.0,51.96597916223688,21.78779502445248,0.02976823304273868,1.7010418881564957e-05
in,elkhart county,6,198662.0,35.1,45693.0,50.657397992570296,22.947015533921938,0.00704714540274436,3.0202051726047256e-05
in,fayette county,1,24112.0,41.5,37391.0,51.14880557398806,29.49983410749834,0.0,4.1473125414731254e-05
in,floyd county,1,75120.0,39.2,53961.0,51.558839190628326,23.281416400425986,0.0,1.3312034078807241e-05
in,fulton county,1,20698.0,40.7,40168.0,49.93236061455213,30.118852063001256,0.009662769349695623,4.831384674847811e-05
in,gibson county,1,33514.0,40.2,49329.0,50.27451214417855,27.01557558035448,0.008951482962344095,2.9838276541146985e-05
in,grant county,4,69671.0,39.9,39747.0,51.992938238291394,27.203571069742072,0.06745991876103401,5.741269681790128e-05
in,hamilton county,6,282977.0,35.8,82468.0,51.24798128469805,10.517462549959891,0.09506072931722366,2.120313665068186e-05
in,hancock county,4,70466.0,39.4,62981.0,50.97919564045071,23.642607782476656,0.14191241165952376,5.67649646638095e-05
in,harrison county,2,39213.0,41.0,50510.0,49.97577334047382,30.132864101190933,0.07650524060898171,5.100349373932114e-05
in,hendricks county,1,148623.0,37.0,68297.0,50.18873256494621,19.962589908695154,0.07266708382955532,6.728433687921788e-06
in,huntington county,1,37044.0,39.8,46148.0,51.01500917827448,27.812871180218117,0.026994924954108625,2.699492495410863e-05
in,jay county,1,21333.0,39.1,40235.0,50.93517086204472,31.852060188440447,0.0,4.687573243331927e-05
in,johnson county,5,141796.0,37.1,61231.0,50.88648480916246,22.683996727693305,0.41044881378882336,3.526192558323225e-05
in,knox county,2,38266.0,39.2,42119.0,49.74651126326243,24.24606700465165,0.156797156744891,5.2265718914963674e-05
in,kosciusko county,1,77527.0,38.1,50859.0,50.298605647064896,25.317631276845486,0.030956956931133667,1.2898732054639029e-05
in,lake county,5,494250.0,37.6,49035.0,51.716337885685384,23.755184623166414,0.027516439049064235,1.0116337885685381e-05
in,laporte county,1,111310.0,39.4,47538.0,48.22747282364567,27.32908094510826,0.029646931991734793,8.98391878537418e-06
in,lawrence county,1,46053.0,41.2,42627.0,50.548281328035095,28.797255336243023,0.07382798080472498,2.1714112001389702e-05
in,marion county,23,912242.0,34.0,42334.0,51.75786688181425,18.861880948257152,0.055796597832592665,2.5212608057949534e-05
in,miami county,2,36624.0,40.1,42023.0,46.567824377457406,29.04106596767147,0.218435998252512,5.4608999563128004e-05
in,morgan county,2,69217.0,40.4,55354.0,50.48759697762111,27.96856263634656,0.044786685351864426,2.8894635710880274e-05
in,noble county,1,47509.0,37.4,47117.0,50.0157864825612,26.94015870677135,0.054726472878822964,2.1048643414931908e-05
in,owen county,1,21467.0,43.0,43950.0,49.67624726324125,31.667210136488567,0.013974938277355943,4.6583127591186475e-05
in,porter county,2,165168.0,38.8,62794.0,50.84701637120992,23.53361425942071,0.08839484645936259,1.2108883076625011e-05
in,st. joseph county,5,266694.0,36.4,44582.0,51.53696746083526,20.691129159261177,0.027372194350079114,1.8748078321971996e-05
in,starke county,1,23267.0,41.2,40126.0,50.32019598573086,29.38496583143508,0.038681394249366056,4.297932694374006e-05
in,sullivan county,1,21321.0,39.9,43510.0,45.80460578772102,29.154354861404247,0.0,4.690211528539937e-05
in,tippecanoe county,6,175628.0,28.0,44246.0,49.02521238071378,15.494112556084453,0.025052952832122444,3.416311749834878e-05
in,vanderburgh county,3,180233.0,37.6,43540.0,51.651473370581414,23.200523766457863,0.0737933674743249,1.664512048293043e-05
in,vermillion county,1,16098.0,41.7,42524.0,50.61498322773015,32.556839358926574,0.0,6.211951795254069e-05
in,warrick county,1,60163.0,40.0,62351.0,50.45293619001712,22.101623921679437,0.03490517427654871,1.662151156026129e-05
in,wayne county,1,68557.0,40.6,38350.0,51.52792566769258,26.502034803156498,0.07293201277768864,1.4586402555537728e-05
in,white county,2,24542.0,42.3,51444.0,50.61527177899112,29.42710455545595,0.130388721375601,8.149295085975064e-05
in,whitley county,1,33274.0,40.3,51914.0,49.75957203822804,29.22101340385887,0.08414978662018392,3.005349522149426e-05
ks,brown county,1,9969.0,41.8,39968.0,51.31908917644699,28.11716320593841,0.020062192797672785,0.00010031096398836393
ks,butler county,1,65786.0,37.5,56454.0,49.828230930593136,17.76669808165871,0.25689356398017815,1.5200802602377405e-05
ks,crawford county,1,39182.0,32.9,37378.0,50.0178653463325,18.0414476034914,0.04593946199785615,2.552192333214231e-05
ks,douglas county,2,112210.0,28.6,49508.0,50.03564744675163,11.080117636574279,0.07218607967204349,1.7823723375813207e-05
ks,ford county,1,34217.0,30.3,51178.0,48.42914340824736,13.569278428851156,0.18704152906450008,2.922523891632814e-05
ks,gove county,1,2835.0,45.8,44866.0,49.77072310405644,27.65432098765432,0.0,0.0003527336860670194
ks,harper county,1,5951.0,43.5,38313.0,50.02520584775668,23.811124180809948,0.0,0.00016803898504453034
ks,jefferson county,1,18971.0,43.1,56875.0,49.47024405671815,27.647461915555322,0.01581361024721944,5.2712034157398135e-05
ks,johnson county,11,552947.0,36.5,74717.0,51.142876261196825,10.478581129837035,0.05696748512967789,1.9893407505601804e-05
ks,labette county,1,21369.0,40.7,40916.0,50.03977724741448,20.436145818709345,0.0,4.6796761664092844e-05
ks,leavenworth county,2,77002.0,37.2,63435.0,46.58969896885795,21.36567881353731,2.5544791044388457,2.5973351341523597e-05
ks,lincoln county,1,3199.0,46.4,40811.0,50.76586433260394,22.850890903407315,0.28133791809940606,0.00031259768677711783
ks,mcpherson county,1,29297.0,41.8,54167.0,50.418131549305386,19.868928559238146,0.010239956309519746,3.4133187698399155e-05
ks,miami county,1,32682.0,40.2,58936.0,50.257022214062786,20.846337433449605,0.0,3.059788262652224e-05
ks,montgomery county,1,34869.0,39.7,39669.0,50.76142131979695,21.959333505405947,0.09177206114313574,2.8678769107229918e-05
ks,osage county,1,16260.0,42.7,50205.0,50.16605166051661,27.386223862238623,0.23370233702337023,6.150061500615006e-05
ks,ottawa county,1,6078.0,42.4,58396.0,47.54853570253373,22.40868706811451,0.0,0.00016452780519907864
ks,pratt county,1,9730.0,39.6,46035.0,49.794450154162384,19.373072970195274,0.041109969167523124,0.00010277492291880781
ks,reno county,1,64319.0,39.5,43798.0,49.96190861176324,19.66448483340848,0.06219002161103251,1.554750540275813e-05
ks,rice county,1,10055.0,37.5,45336.0,50.183988065638985,22.098458478368972,0.0,9.945300845350572e-05
ks,riley county,1,73243.0,24.5,43962.0,47.25366246603771,8.768073399505754,8.772169354067966,1.3653181874035744e-05
ks,saline county,1,55633.0,37.8,47215.0,50.685744072762574,21.805403267844625,0.28580159257994353,1.7974942929556197e-05
ks,sedgwick county,13,500768.0,34.4,49865.0,50.554548213943384,17.11910505463608,0.588496070036424,2.5960125247619658e-05
ks,wyandotte county,1,158348.0,33.1,39402.0,50.635309571323916,20.68166317225352,0.057468360825523535,6.315204486321267e-06
ky,bath county,1,11732.0,40.4,30797.0,50.4943743607228,26.65359699965905,0.0,8.523695874531196e-05
ky,bell county,1,28409.0,40.9,26228.0,51.58576507444824,24.81607941145412,0.0,3.520011264036045e-05
ky,boone county,6,121214.0,36.0,67225.0,50.60224066526969,19.047304766776115,0.027224578019040702,4.9499232761892193e-05
ky,bourbon county,1,19999.0,40.4,40933.0,50.48252412620631,26.366318315915795,0.0,5.000250012500625e-05
ky,calloway county,3,37383.0,33.8,39677.0,51.68124548591606,19.43664232405104,0.1605007623786213,8.025038118931065e-05
ky,carter county,1,27493.0,39.3,36406.0,50.27097806714437,26.95958971374532,0.04001018441057724,3.637289491870658e-05
ky,clay county,1,21633.0,37.7,21883.0,46.04539361161189,26.283918088106134,0.0,4.622567373919475e-05
ky,daviess county,3,97230.0,39.2,46555.0,51.576673866090715,26.297439062017897,0.06993726216188419,3.08546744831842e-05
ky,fayette county,6,300843.0,33.9,48398.0,50.82950243150081,13.383725065898158,0.057505077399174986,1.9943957479482654e-05
ky,franklin county,2,49390.0,40.2,46071.0,51.344401700749145,22.65033407572383,0.19639603158534114,4.0494027130998175e-05
ky,gallatin county,1,8525.0,38.3,43793.0,50.55718475073314,27.98826979472141,0.0,0.00011730205278592375
ky,graves county,1,37329.0,40.4,38394.0,51.40775268557958,24.468911570092956,0.06161429451632779,2.678882370275121e-05
ky,grayson county,1,25833.0,39.5,32399.0,50.43548949018697,28.285526264855033,0.13935663685983046,3.871017690550846e-05
ky,hardin county,1,106211.0,35.4,48687.0,50.390260895764094,21.4356328440557,5.663255218386043,9.415220645695832e-06
ky,harlan county,1,29012.0,40.8,25906.0,51.10643871501448,24.682889838687437,0.0,3.446849579484351e-05
ky,jefferson county,12,746580.0,38.0,46959.0,51.738058881834505,18.991668675828443,0.14157893326904014,1.607329422165073e-05
ky,jessamine county,1,49112.0,36.0,49024.0,50.90609219742629,18.484280827496335,0.0,2.0361622414073952e-05
ky,johnson county,1,23377.0,40.3,34090.0,50.93895709458014,28.21576763485477,0.0,4.277708859135047e-05
ky,kenton county,6,160828.0,36.4,54270.0,50.66655060064168,20.081702191160744,0.03668515432636108,3.730693660307907e-05
ky,laurel county,1,59178.0,38.0,36570.0,51.02402920004055,24.968738382507013,0.09293994389807023,1.6898171617830952e-05
ky,lincoln county,1,24602.0,39.8,33651.0,51.833184293959846,31.44459800016259,0.008129420372327454,4.064710186163727e-05
ky,logan county,1,26822.0,40.7,36590.0,50.55924241294459,26.660949966445457,0.3057191857430468,3.7282827529639845e-05
ky,lyon county,1,8394.0,47.8,40112.0,45.27043126042411,31.28425065522993,0.0,0.00011913271384322135
ky,madison county,3,83976.0,33.7,42312.0,51.55282461655711,18.56006478041345,0.07383061827188721,3.572449271220349e-05
ky,magoffin county,1,13179.0,39.6,26877.0,50.33007056681084,24.356931481903025,0.0,7.58782912208817e-05
ky,marshall county,1,31296.0,44.3,43907.0,50.94900306748467,30.04217791411043,0.18852249488752557,3.195296523517383e-05
ky,mccracken county,1,65610.0,42.3,44898.0,52.09571711629325,22.171925011431185,0.08382868465172992,1.5241579027587257e-05
ky,morgan county,1,13657.0,39.2,30658.0,43.684557369846964,27.15091162041444,0.0,7.322252324815113e-05
ky,oldham county,1,60940.0,39.4,83391.0,47.33836560551362,15.101739415818837,0.05415162454873646,1.6409583196586806e-05
ky,pike county,2,64473.0,40.7,32961.0,51.105113768554276,25.42614737952321,0.0,3.1020737362927116e-05
ky,powell county,1,12582.0,37.9,26839.0,50.11921793037673,27.01478302336671,0.02384358607534573,7.947862025115244e-05
ky,scott county,1,48149.0,35.5,61893.0,51.22432449272052,20.480176119960955,0.03323018131217678,2.076886332011049e-05
ky,shelby county,3,42911.0,38.3,57298.0,51.832863368367086,20.859453287035958,0.1328330731047983,6.991214373936753e-05
ky,trigg county,1,14289.0,44.4,45629.0,50.297431590734135,24.16544194835188,0.07698229407236336,6.998390370214851e-05
ky,warren county,5,115438.0,32.7,44135.0,51.06723955716489,18.94783346904832,0.05370848420797311,4.331329371610735e-05
ky,webster county,1,13564.0,40.1,41415.0,50.117959304040106,29.541433205544088,0.0,7.372456502506635e-05
ky,whitley county,1,35718.0,38.1,29769.0,51.3270619855535,24.206282546615153,0.05319446777535136,2.799708830281651e-05
ky,woodford county,2,24988.0,41.5,57580.0,50.12405954858332,20.59388506483112,0.04802305106451096,8.003841844085161e-05
la,ascension parish,1,109920.0,34.5,69070.0,50.56495633187773,22.793850072780202,0.08369723435225619,9.097525473071325e-06
la,avoyelles parish,2,41765.0,38.5,33942.0,49.83598707051359,25.796719741410275,0.19873099485214893,4.7886986711361186e-05
la,bossier parish,3,119947.0,34.5,53248.0,50.68822063077859,20.058859329537214,2.698691922265667,2.5011046545557622e-05
la,calcasieu parish,1,193528.0,36.0,43499.0,51.287152246703315,22.82667107602001,0.05063866727295275,5.167210946219669e-06
la,caldwell parish,1,10083.0,40.5,39385.0,48.25944659327581,30.20926311613607,0.0,9.917683229197659e-05
la,east baton rouge parish,2,441901.0,32.7,48506.0,52.00621858742116,16.199103419091607,0.051142676753390466,4.525900597645174e-06
la,jefferson parish,4,433477.0,38.6,48261.0,51.434332156031346,21.78708443585242,0.2018561538443793,9.227709890028768e-06
la,lafayette parish,3,224719.0,33.8,51462.0,51.1140580013261,18.76877344594805,0.11392005126402308,1.3350006007502703e-05
la,lafourche parish,4,96755.0,36.8,50572.0,50.56069453774998,26.33765696863211,0.08991783370368456,4.1341532737326234e-05
la,lincoln parish,1,46926.0,27.5,35769.0,51.732515023654265,14.184034437198994,0.1491710352469846,2.1310147892426374e-05
la,livingston parish,1,130192.0,35.0,56811.0,50.662867150055305,26.183636475359467,0.0821863094506575,7.680963500061447e-06
la,orleans parish,5,357013.0,35.0,37146.0,51.81435970118735,16.29660544574007,0.24312840148678058,1.4005092251542662e-05
la,plaquemines parish,1,23385.0,36.2,55138.0,50.399828950181735,23.989737010904427,1.817404319007911,4.276245456489202e-05
la,rapides parish,1,132034.0,37.3,40930.0,51.786661011557634,22.69869882000091,0.25069300331732736,7.57380674674705e-06
la,sabine parish,1,24286.0,41.2,35159.0,50.201762332207856,27.279090834225478,0.012352795849460594,4.117598616486865e-05
la,st. tammany parish,7,236832.0,39.6,60799.0,51.356235643831916,18.492855695176328,0.25587758411025535,2.9556816646399135e-05
la,tangipahoa parish,2,122665.0,33.7,40654.0,51.4922757102678,21.37773611054498,0.11331675702115518,1.6304569355561895e-05
la,terrebonne parish,2,111868.0,35.2,49960.0,50.42907712661351,25.55154288983445,0.12425358458182857,1.78782136088962e-05
la,union parish,2,22576.0,40.9,35828.0,50.659992912827775,28.012048192771083,0.03986534372785258,8.858965272856131e-05
la,vermilion parish,1,58394.0,36.4,44665.0,51.45562900297976,28.12960235640648,0.011987532965715655,1.712504709387951e-05
la,west carroll parish,1,11540.0,40.7,33848.0,49.436741767764296,29.00346620450607,0.0,8.665511265164645e-05
ma,barnstable county,18,215449.0,50.4,60526.0,52.337212054825045,19.023063462814864,0.33836313930442935,8.354645414924182e-05
ma,berkshire county,4,130545.0,45.1,48450.0,51.94913631314873,23.5221571105749,0.046727182197709605,3.064077521161286e-05
ma,bristol county,10,549870.0,40.2,55298.0,51.58310146034517,20.66324767672359,0.05801371233200575,1.81861167184971e-05
ma,essex county,23,750808.0,40.6,67311.0,51.92459323821803,18.069599684606448,0.05833715144217962,3.063366399931807e-05
ma,franklin county,6,71408.0,44.6,53663.0,51.163735155724844,20.371667040107553,0.014004033161550525,8.402419896930316e-05
ma,hampden county,16,465144.0,38.7,49094.0,51.85082469084843,20.65338905801214,0.09222950312161396,3.439794988218702e-05
ma,hampshire county,7,159267.0,35.9,61227.0,53.31424588897888,15.66488977628762,0.06027614006668048,4.3951352131954515e-05
ma,middlesex county,28,1522533.0,38.6,82090.0,51.30995518652141,14.98765543998061,0.08650058816459151,1.839040598791619e-05
ma,norfolk county,9,677296.0,40.7,84916.0,52.09480050081501,15.02356429094517,0.0377973589095462,1.3288133991637334e-05
ma,plymouth county,15,497386.0,41.5,75092.0,51.358100147571506,20.316615264603346,0.08926668623563992,3.0157664268797272e-05
ma,suffolk county,9,735701.0,31.8,53540.0,51.76260464509359,15.976463264288073,0.05613693606505904,1.223323061950439e-05
ma,worcester county,19,802688.0,39.4,65223.0,50.70724864455429,19.20272883112741,0.06851977356083559,2.367046723010684e-05
md,allegany county,1,74394.0,41.2,39293.0,48.15576524988575,29.212033228486167,0.1008145818211146,1.344194424281528e-05
md,anne arundel county,11,544426.0,38.5,87430.0,50.52330344252479,17.21133818002814,1.952147766638625,2.0204766120648168e-05
md,baltimore city,7,621445.0,34.5,41385.0,52.87628028224541,19.71260529894037,0.07337737048330906,1.1264070030332532e-05
md,baltimore county,12,812261.0,39.1,66486.0,52.70091756221215,18.595870046696813,0.12422115551528388,1.477357647357192e-05
md,carroll county,4,167261.0,41.6,84790.0,50.62566886482802,20.929565170601634,0.0914738044134616,2.3914720108094534e-05
md,cecil county,6,101435.0,39.6,66689.0,50.38694730615665,23.708779021047963,0.12816089121112043,5.9151180558978654e-05
md,charles county,3,148957.0,37.4,93160.0,51.69612707022833,20.216572567922285,0.8317836691125627,2.0140040414347765e-05
